	hitid	hittypeid	packageName	permission	purpose	comfortScore	category
761	3BAWBGQGYLZ1CBOYVG8WOCD8RS37VN	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	eu.nordeus.topeleven.android	SEND_SMS	PAYMENT	-0.3333333333333333	SPORTS_GAMES
762	3XJOUITW8URW51POMKHNNL6IZX8QTH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	eu.nordeus.topeleven.android	READ_PHONE_STATE	PAYMENT	-0.25	SPORTS_GAMES
763	2HFULRGNTBJ322AC1JG7U62KYL47TQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	ez.android.myguns	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.4736842105263158	ARCADE
764	2VU1PC6SK9RJOLLEE35HTAAP2IZQ2Y	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	fingercms.tw.com.deeplet	RECORD_AUDIO	INTERNAL	0.8275862068965517	TOOLS
765	3D3B8GE892RSLAFVO1XHWGFW0UPP9V	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	flypiggroup.zhainan2012	ACCESS_FINE_LOCATION	SECONDARY_MARKET	-1.35	BOOKS_AND_REFERENCE
766	2FT49F9SSSHXHHG3JWK5O5F80EJTX7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	game.activity	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.2	ARCADE
767	2GXYQS1CSTMOVDOSO89C8EYD47FMPC	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	game.activity	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	0.5	ARCADE
768	2QQJHSTLB3L0VRGOES2JLJRECO0THE	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	game.destiniaeng	READ_PHONE_STATE	INTERNAL	0.65	ARCADE
769	2UQXMB3Q39Z0RMR8KAK4LVSTC1FTI7	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	game.destiniaeng	READ_PHONE_STATE	TARGETED_ADS	-0.45	ARCADE
770	3HXK2V1N4KFB8D1X09SFSKTQP842G6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	goldenshorestechnologies.brightestflashlight.free	CAMERA	INTERNAL	1.5789473684210529	TOOLS
771	3UYRNV2KITZS4KK83UEBSVFQCSZ8NK	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	goldenshorestechnologies.brightestflashlight.free	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.9473684210526316	TOOLS
772	24ZMVHVKCJ01H0ZM0NY9RQW6IIJ750	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	goodteamstudio.defence.lite.en	READ_PHONE_STATE	TARGETED_ADS	-0.5789473684210527	ARCADE
773	3FHTJGYT8N070K23273ROX1J47FPGH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	grandtheft.auto.vicecity.cheats.unofficial	READ_PHONE_STATE	DEVELOPMENT_AID	-0.9411764705882352	ENTERTAINMENT
774	3TKSOBLOHLG959TI3GTCS25X7QDBB6	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	grandtheft.auto.vicecity.cheats.unofficial	RECORD_AUDIO	DEVELOPMENT_AID	-0.8421052631578947	ENTERTAINMENT
775	2VTDPGFL6VCPCF66JHNIVV1SO2JK5J	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	heinrisch.throwa.pandaad	READ_PHONE_STATE	INTERNAL	0.5789473684210527	ARCADE
776	3NKW03WTLM7OXITIHPMYA5DH3RQQW7	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	henrich.thandroid.floor	RECORD_AUDIO	GAME_ENGINE	-0.3	BRAIN
777	2C2I62NJQ217IF6OMLXBRLCVVLRNVZ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	it.sunsea.cartonianimati	READ_PHONE_STATE	TARGETED_ADS	-0.7	ENTERTAINMENT
778	2MPDZKPFE4EGTXA1Y9C8P9NZDGDG6S	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	it.sunsea.cartonianimati	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.55	ENTERTAINMENT
779	2Y6VR14IXKO21PZWAGNADX3Y5M8A9L	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	itesta.shipcombat	READ_PHONE_STATE	INTERNAL	0.95	ARCADE
780	20LNAB6BFMFF4EVXP5KJMDGE9MWIVD	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.8947368421052632	ENTERTAINMENT
781	28RZJMJUNU8LFMOMWKWRG8D80DRG0R	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	jiangyou4.wallpaper.japan4	READ_PHONE_STATE	INTERNAL	-0.16666666666666666	ENTERTAINMENT
782	294EZZ2MIKMNPA5452U80WWXZDOO7M	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	jiangyou4.wallpaper.japan4	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.21052631578947367	ENTERTAINMENT
783	29ACXKNQY2RCZ03IVZ53OR0KBS7Q10	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	jiangyou4.wallpaper.japan4	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.3157894736842105	ENTERTAINMENT
784	2CZ8MZ9O9Z6KCKW1638HYRLF7ALA1D	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	jiangyou4.wallpaper.japan4	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5	ENTERTAINMENT
785	20Y5TYMNCWYBKPCOOWJH411J4HSKOV	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	jp.kmkz.android.wifimap	ACCESS_FINE_LOCATION	INTERNAL	1.4210526315789471	COMMUNICATION
786	3TFJJUELSHPYR1LSYNWW2T8BV5VC27	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.SJLGPP	READ_PHONE_STATE	GAME_ENGINE	-0.8421052631578947	BRAIN
787	3S1WOPCJFGTDUV3E1Z8JRYUVISUEJP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.SJLGWR	READ_PHONE_STATE	GAME_ENGINE	-0.5	ARCADE
788	2V99Y8TNKIMZ822ZBLJ2VM0PX5BW9I	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	jp.naver.android.artist.ygfamily	READ_PHONE_STATE	INTERNAL	0.55	ENTERTAINMENT
789	38O9DZ0A62N9BKCROWJTGTG1VU1264	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	ACCESS_FINE_LOCATION	INTERNAL	-0.2	COMMUNICATION
790	3S1L4CQSFX5UZG0624FCGHCC0HWFAR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	RECORD_AUDIO	INTERNAL	1.45	COMMUNICATION
791	3TTPFEFXCTKDQAF97HM03XM3KDI6HP	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	READ_CONTACTS	INTERNAL	0.10526315789473684	COMMUNICATION
792	3VO4XFFP15M973SH9HEMIPE06BZ7QM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	READ_PHONE_STATE	INTERNAL	0.05	COMMUNICATION
793	3X7837UUADY9HGAZVHPLFA2IX5M6JU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	ACCESS_COARSE_LOCATION	INTERNAL	0.55	COMMUNICATION
794	3XBYQ44Z6P41PYLAYTGTFAO4J96WTQ	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.line.android	GET_ACCOUNTS	INTERNAL	0.9473684210526316	COMMUNICATION
795	3HY86PZXPYI6ZENABA2DNYY9OBTE1K	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.linetools	CAMERA	DEVELOPMENT_AID	1.2	TOOLS
796	3ZQA3IO31BRSB50Z5O59SASNSD01OC	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	jp.naver.linetools	ACCESS_FINE_LOCATION	DEVELOPMENT_AID	-0.6	TOOLS
797	3FDWKV9VCN2KKZ6LUW0GB88F39RUMR	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	logos.quiz.companies.game	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7	BRAIN
798	3L1EFR8WWT5GUXQ1AY1CKM1STN5F9E	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	logos.quiz.companies.game	READ_PHONE_STATE	TARGETED_ADS	-0.95	BRAIN
799	3EPG8DX9LKQ9KNDJLBK0K0AUA9HP5X	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	me.pou.app	RECORD_AUDIO	INTERNAL	0.95	CASUAL
800	3YGYP136419YMPZ423KBJCAV2C5RNH	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	me.pou.app	BLUETOOTH	INTERNAL	0.75	CASUAL
801	2DH9RNDWIOV18NP2ZHKG113YTTJVGG	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	meansoft.colorbook.musical.view	ACCESS_FINE_LOCATION	TARGETED_ADS	-1.1071428571428572	EDUCATION
802	2E4B3Q39Z0B6A9LLP85VZTVR0A0KV8	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	meansoft.colorbook.musical.view	ACCESS_COARSE_LOCATION	TARGETED_ADS	-0.5862068965517241	EDUCATION
803	2N970G5R98D8ZJST30JS0NYCWXXCSI	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	meansoft.colorbook.musical.view	READ_PHONE_STATE	TARGETED_ADS	-1.0714285714285714	EDUCATION
804	2Q2QW618N46UDV9S09OCLTND9XQPNG	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	mmapps.mirror.free	CAMERA	INTERNAL	1.55	LIFESTYLE
805	311HQEI8RSGILVT8WDXZ9IQ4F32Z78	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	mobi.browser.flashfox	AUTHENTICATE_ACCOUNTS	UTILITY	0.05882352941176471	PRODUCTIVITY
806	2FKAOO2GMMEG44D5OGD6PAA29OE77F	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	mominis.Generic_Android.Katoombaa_Kitchen_Chaos	READ_PHONE_STATE	TARGETED_ADS	-0.2	ARCADE
807	2WIOHOVR14IX04Z0568EJWA6EDV76H	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.eclerstudios.thewhipsoundapp	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.2631578947368421	ENTERTAINMENT
808	2TEA6X3YOCCFGSMKG1GTPNIIDSGPQ9	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	net.maicas.android.idiotizer	RECORD_AUDIO	INTERNAL	1.1578947368421053	ENTERTAINMENT
809	3EKTG13IZU3H19JRLI8FKLCWVJPLMM	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	net.mobilecraft.realbasketball	READ_PHONE_STATE	GAME_ENGINE	-0.75	SPORTS_GAMES
810	217FE4EGDHDMILINEDEZ36HEGGLKAQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.sjang.sail	ACCESS_FINE_LOCATION	TARGETED_ADS	-0.3	ENTERTAINMENT
811	2H6NNVRH1KHOPUD67BXN29LKDHTYPE	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.sjang.sail	GET_ACCOUNTS	INTERNAL	0.15	ENTERTAINMENT
812	2IJK274J79KQCMYNJ8XU4FCDLFTFHT	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.sjang.sail	READ_PHONE_STATE	TARGETED_ADS	-0.25	ENTERTAINMENT
813	2Z2MN9U8P9Y3O9TBTMUS1YIMHTQEV1	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.sjang.sail	READ_PHONE_STATE	INTERNAL	0.5263157894736842	ENTERTAINMENT
814	20P9KQW618N4MAUU8HV54CET4NOLND	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.tsunamisoft.fanmusic	READ_PHONE_STATE	TARGETED_ADS	-0.2	ENTERTAINMENT
815	2JJO3W5XH0JP58FHG25PSSP7MUHDJL	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	net.tsunamisoft.fanmusic	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.7	ENTERTAINMENT
816	3WJGKMRWVI9LUBJ8VCGDYCZFNVSDCI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	net.zedge.android	READ_CONTACTS	UTILITY	-0.75	PERSONALIZATION
817	2OKJENLVWJ5O5RXDRKQ85MWBOOLS0N	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	nl.ejsoft.mortalskies2Free	READ_PHONE_STATE	TARGETED_ADS	-0.1	ARCADE
818	2CUNHMVHVKCJGHYZYBVJE9KQC0D35A	2LBXKO2L92HESC7LT7POJCF0CVLFEJ	nl.tetrakis.instantvoice2mail	RECORD_AUDIO	INTERNAL	1.36	PRODUCTIVITY
819	3V0TR1NRVA2K103HINJTPDFLFG64AT	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	ns.feedmeworms	SEND_SMS	SOCIAL_GAMING	-0.8947368421052632	CASUAL
820	2N9LPHIT3HVWQBHX26EJX217J95BJC	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	org.invictus.froggyjumpx	READ_PHONE_STATE	TARGETED_ADS	-0.05	ARCADE
821	2U425L8I9NZWMXBE2S54XW7TPG4TJJ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	org.invictus.froggyjumpx	READ_PHONE_STATE	INTERNAL	0.85	ARCADE
822	3HXK2V1N4KFB8D1X09SFSKTQP84G2K	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	ACCESS_FINE_LOCATION	INTERNAL	0.0	COMMUNICATION
823	3IHWR4LC7DD0QJ9H6E1JNNJ9QLOI8H	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	GET_ACCOUNTS	INTERNAL	1.15	COMMUNICATION
824	3MJ28H2Y1E8RZN1I6B7LV05404M5OX	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	CAMERA	INTERNAL	0.2	COMMUNICATION
825	3PIOQ99R7YMQ2HRL6XFGONXF9B9UNO	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	org.mozilla.firefox	AUTHENTICATE_ACCOUNTS	INTERNAL	0.95	COMMUNICATION
826	27IONNVRH1KH4PBVNFY6UV9L0PIOXX	28R0LWSBRI8IARZDQDZJOSTLB921DC	pl.chrsoft.colorballs	READ_PHONE_STATE	TARGETED_ADS	-0.45	BRAIN
827	20DCNHMVHVKCZGYGG6Y4Q79K76342D	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	pl.redefine.ipla	READ_PHONE_STATE	INTERNAL	0.45	MEDIA_AND_VIDEO
828	2522JE1M7PKKP1OB2SQAJ04LG7LQXR	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	pl.wp.programtv	READ_PHONE_STATE	INTERNAL	0.5789473684210527	ENTERTAINMENT
829	2CYULF395SW63WYUO7EYUJBYWBARDQ	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	ru.aeradev.games.clumpsball	READ_PHONE_STATE	TARGETED_ADS	-0.2631578947368421	ARCADE
830	32L724R85LKLWB8YSV3U99EZJK7PI9	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	se.tv4.tv4playtab	BLUETOOTH	TARGETED_ADS	-0.2631578947368421	ENTERTAINMENT
831	26XE4EGDHDM2L15X5RQWDHEZNYALBO	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	semsix.fingerprintlovetest	READ_PHONE_STATE	INTERNAL	0.6	ENTERTAINMENT
832	29D7WGKCCVLLJS7IZQ8AWQ4CQXLU4K	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	smartteam.fishingmaster.lite.en	READ_PHONE_STATE	TARGETED_ADS	-0.25	ARCADE
833	3KA7IJSNW65B93USMLBDNMAMOUSPB5	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	smm.refill	SEND_SMS	UTILITY	0.1	SHOPPING
834	2IKA1QP6AUC2MTDL3HSXAV0F1A870F	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	sts.dl	READ_PHONE_STATE	TARGETED_ADS	-0.21052631578947367	ARCADE
835	2SKYU98JHSTLRJIFBFA9POBJVTNDPL	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	talking.toy.teddy.bear	READ_PHONE_STATE	TARGETED_ADS	0.10526315789473684	CASUAL
836	3087LXLJ6MGYY32OA2IJRB0ZRVK0FL	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	INTERNAL	0.15789473684210525	PHOTOGRAPHY
837	3126F2F5F839G66CWCD3OUG7MQ8PE1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SNS	0.7368421052631579	PHOTOGRAPHY
838	34OWYT6U3WH04OSRB67XNJEK9FXI98	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	SEARCH_ENGINE	0.631578947368421	PHOTOGRAPHY
839	391FPZIE4CMYSL5A3ZK3J30JMNSUHI	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	SNS	0.4736842105263158	PHOTOGRAPHY
840	3FSEU3P2NR0J1NRWVA1SSWF52XMRR8	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_COARSE_LOCATION	SEARCH_ENGINE	0.8333333333333334	PHOTOGRAPHY
841	3GITHABACYLHI5IJND5AI42NP8HN21	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	SNS	0.3333333333333333	PHOTOGRAPHY
842	3GS542CVJVNOS0XC4MO3YAAF4TS59M	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	SEARCH_ENGINE	-1.2777777777777777	PHOTOGRAPHY
843	3JUDR1D0D6R2L2VB35XRMYXSVVD2Q1	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	RECORD_AUDIO	INTERNAL	0.7894736842105263	PHOTOGRAPHY
844	3OKP4QVBP2X0DGW1DOLUY2CO0KOGAU	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	MOBILE_ANALYTICS	-0.6666666666666666	PHOTOGRAPHY
845	3VQTAXTYN3LO182O37A7XSXLSMVBUG	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	READ_PHONE_STATE	INTERNAL	-0.5263157894736842	PHOTOGRAPHY
846	3ZICQFRS31I155ZEF8PI02J3KVOZZ2	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	vStudio.Android.Camera360	ACCESS_FINE_LOCATION	MOBILE_ANALYTICS	-0.5882352941176471	PHOTOGRAPHY
847	2162L92HECWAMD0DKG3F7CP517LIHN	2Y18MQU6L5OBBSFGN1O4HIJF7MRDW3	vdm.activities	READ_PHONE_STATE	INTERNAL	0.6	ENTERTAINMENT
848	36GJS3V78VQBE9Z57UY7R1F7V88JGA	3ISL4H6O6HKMSD7DGIM4AP7LHJKCID	xz.com.dadisu	SEND_SMS	SECONDARY_MARKET	-0.85	CASUAL
